"doc_id","text","origin","origin_full"
"e049.txt","THE CORSET AND THE CRINOLINE. 41

CHAPTER III.

The ladies of Old France—Their fashions during the reign of King Pepin—Revival of the taste for small waists—Introduction of ""cottes hardies""—Monkish satire on the Corset in England in the year 1043, curious MS. relating to—The small waists of the thirteenth century—The ancient poem of Launfal—The Lady Triamore, daughter of the King of the Fairies—Curious entry in the household register of Eleanor, Countess of Leicester, date 1265—Corsets worn by gentlemen at that period—The kirtle as worn in England—The penance of Jane Shore—Dress of Blanche, daughter of Edward III—Dunbar's Thistle and Rose—Admiration for small waists in Scotland in the olden time—Chaucer's writings—Small waists admired in his day—The use of the surcoat in England—Reckless hardihood of a determined tailor—The surcoat worn by Marie d'Anjou of France—Italian supremacy in matters of dress—The Medici, Este, and Visconti—Costume of an Italian duchess described—Freaks of fashion in France and Germany—Long trains—Laws to restrain the length of skirts—Snake-toed shoes give place to high-heeled slippers.
RESEARCHfails to show us that the ladies of France in their simple Hersvingian and Carlovingian dresses paid any attention to the formation of the waist or its display. But during the ninth century we find the dresses worn extremely tight, and so made as to define the waist and render it as slim as possible; and although the art of making the description of corsets worn by the ladies of Rome was no doubt at that time lost, the revived taste for slender figures led to the peculiar form of corsage known as cottes hardies, which were much stiffened and worn extremely tight. These took the place of the quaint, oddly-formed robes we see draping the figures of Childeric's and Pepin's queens. The ""cottes hardies"" were, moreover, clasped at the waist by a broad belt, and seem pretty well to have merited their martial name. Very soon after this period it is probable that a much more complete description of corset was invented, although we do not find any marked representation of its form until 1043. A manuscript of that date at present in the","e","The Corset and the Crinoline"
"e050.txt","42 THE CORSET AND THE CRINOLINE.

British Museum bears on it the strange and anomalous figure represented in the annexed illustration. Opinions vary somewhat as to whether its origin might not have been Italian, but we see no reason for adopting this view, and consider it as of decidedly home production. It will be seen that the shoulder, upper part of the arm, and figure are those of a well-formed female, who wears an unmistakable corset, tightly laced, and stiffened by two busks in front, from one of which the lace, with a tag at the end, depends. The head, wings, tail, feet, and claws are all those of a demon or fiend. The drapery is worn so long as to render large knots in it requisite to prevent dragging on the ground. The ring held in the left claw is of gold, and probably intended to represent a massive and costly bracelet. Produced, as this MS. appears to have been, during the reign of Edward the Confessor, there is little doubt that it was a severe monkish satire on the prevailing fashion, and a most ungallant warning to the male sex that alabaster shoulders and slender waists were too often associated with attributes of a rather brimstone character, and that an inordinate love of long, trailing garments and ornaments of precious metals were snares and enticements of a sinister nature. Many of the figures to be found on ancient MSS. after this period show by their contour that the corset was worn beneath the drapery, and Strutt, whose work was published in 1796, thus writes of the customs relating to dress in the period following shortly after:—""In the thirteenth century, and probably much prior to that period, a long and slender waist was considered by our ancestors as a criterion of elegance in the female form. We ought not, therefore, to wonder if it be proved that the tight lacing and compressing of the body was practised by the ladies even in early times, and especially by such of them as were inclined to be corpulent."" He then, in order to show at what an early date of the history of this country a confirmed taste for small waists existed, quotes from a very ancient poem, entitled Launfal, in which the Lady Triamore, daughter of the King of the","e","The Corset and the Crinoline"
"e051.txt","THE CORSET AND THE CRINOLINE. 45

Fairies, and attendant ladies are described. Of two of the latter it is said—
""Their kirtles were of rede cendel,*
I laced smalle, jollyf, and well,
There might none gayer go.""
In the French version of the same poem it is, we read, more fully expressed. It says, ""They were richly habited and very tightly laced."" The Lady Triamore is thus described:—
""The lady was in a purple pall,
With gentill bodye and middle small.""
Wharton quotes from an ancient poem, which he believes to date as far back as 1200, in which a lover, speaking of the object of his admiration, thus throws down the gauntlet of challenge, and exclaims—
""Middle her she hath mensk small.""
The word mensk or maint being used instead of very or much. Some differences of opinion have existed among writers as to the origin of the word corset. Some are of opinion that the French words corps, the body, and serrer (to tightly inclose or incase), led to the adoption of the term. Madame La Sante gives it as her opinion, however, that it is more probably a corruption of the single word corps, which was formerly written cors, and may be taken as a diminutive form of it. Another view of the matter has been that the name of a rich material called corse, which was at one time extensively used in the manufacture of corsets, may have been thus corrupted. This is scarcely probable, as the word corset was in use at too early a period to admit of that origin. Perhaps as early an instance of the use of the term corset as any in existence may be found as a portion of an entry in the household register of Eleanor, Countess of Leicester, which bears the date May 24, 1265:—

* A rich description of silk.","e","The Corset and the Crinoline"
"e052.txt","46 THE CORSET AND THE CRINOLINE

""Item: Pro ix ulnis radii. Pariensis pro robas æstivas corsetto et clochia pro eodem.""*
The persons for whom these garments were made were Richard, King of the Normans, and Edward, his son, whose death occurred in the year 1308. So that corsets were, even in those early days, used by gentlemen as well as ladies.
The term kirtle, so often referred to, may not clearly convey to the mind of the modern reader the nature of the garment indicated by it, and therefore it may not be amiss to give Strutt's description of it. He says, ""The kirtle, or, as it was anciently written 'kertel,' is a part of the dress used by the men and the women, but especially by the latter. It was sometimes a habit of state, and worn by persons of high rank."" The garment sometimes called a ""surcol"" Chaucer renders kirtle, and we have no reason to dispute his authority. Kirtles are very frequently mentioned in old romances. They are said to have been of different textures and of different colours, but especially of green; and sometimes they were laced closely to the body, and probably answered the purpose of the bodice or stays—vide Launfal, before referred to:—
""Their kirtles were of rede cendel,
I laced smalle, jollyf, and well.""
To appear in a kirtle only seems to have been a mark of servitude. Thus the lady of Sir Ladore, when he feasted the king, by way of courtesy waited at the table—
""The lady was gentyll and small,
In kirtle alone she served in hall.""
We are further informed that at the close of the fifteenth century it was used as a habit of penance, and we read that Jane Shore, when performing penance, walked barefoot, a lighted taper in her hand, and
* Item: For nine ells, Paris measure, for summer robes, corsets, and cloaks for the same.","e","The Corset and the Crinoline"
"e055.txt","THE CORSET AND THE CRINOLINE. 49

having only her kirtle upon her back. John Gower, however, who wrote at about the same period as Chaucer, thus describes a company of ladies. They were, says he, ""clothed all alike, in kirtles with rich capes or mantles, parti-coloured, white, and blue, embroidered all over with various devices."" Their bodies are described as being long and small, and they had crowns of gold upon their heads, as though each of them had been a queen. We find that the tight-laced young ladies of the court of the Lady Triamore ""had mantles of green-coloured velvet, handsomely bordered with gold, and lined with rich furs. Their heads were neatly attired in kerchiefs, and were ornamented with cut work and richly-striped wires of gold, and upon their kerchiefs they had each of them a pretty coronal, embellished with sixty gems or more;"" and of their pretty mistress it is said in the same poem, that her cheeks were as red as the rose when it first blossoms. Her hair shone upon her head like golden wire, falling beneath a crown of gold richly ornamented with precious stones. Her vesture was purple, and her mantle, lined with white ermine, was also elegantly furred with the same. The Princess Blanche, the daughter of Edward III., the subject of the annexed illustration, appears to have copied closely the dress above described, and, like the maids of honour of the Lady Triamore herself, she is not only richly habited but thoroughly well-laced as well. Thus we see, in the year 1361, the full influence of the corset on the costume of that period. There is another poem, said to be more ancient than even Launfal, which, no doubt, served to give a tone and direction to the fashions of times following after. Here we find a beautiful lady described as wearing a splendid girdle of beaten gold, embellished with rubies and emeralds, about her middle small.
Gower, too, when describing a lover who is in the act of admiring his mistress, thus writes:—
""He seeth hir shape forthwith, all
Hir bodye round, hir middle small.""","e","The Corset and the Crinoline"
"e056.txt","50 THE CORSET AND THE CRINOLINE.

That the taste for slender figures was not confined to England will be shown by the following quotation from Dunbar's Thistle and Rose. When the belles of Scotland grouped together are described he tells us that
""Their middles were as small as wands.""
A great number of ancient writings descriptive of female beauty go clearly to prove that both slenderness and length of waist were held in the highest esteem and considered indispensable elements of elegance, and there can be no question that such being the case no pains were spared to acquire the coveted grace a very small, long, and round waist conferred on its possessor. The lower classes were not slow in imitating their superiors, and the practice of tight lacing prevailed throughout every grade of society. This was the case even as far back as Chaucer's day, about 1340. He, in describing the carpenter's wife, speaks of her as a handsome, well-made young female, and informs us that ""her body was genteel"" (or elegant) and ""small as a weasel,"" and immediately afterwards that she was
""Long as a maste, and upright as a bolt.""
Notwithstanding the strict way in which the waist was laced during the thirteenth century, the talents of the ingenious were directed to the construction of some article of dress which should reduce the figure to still more slender proportions, and the following remarks by Strutt show that tight lacing was much on the increase from the thirteenth to the fourteenth centuries. He says—
""A small waist was decidedly, as we have seen before, one criterion of a beautiful form, and, generally speaking, its length was currently regulated by a just idea of elegance, and especially in the thirteenth century. In the fourteenth the women seem to have contracted a vitiated taste, and not being content with their form as God hath made it, introduced","e","The Corset and the Crinoline"
"e059.txt","THE CORSET AND THE CRINOLINE. 53

the corset or bodice—a stiff and unnatural disguisement even in its origin.""
How far this newly-introduced form of the corset became a ""disguisement"" will be best judged of by a glance at the foregoing illustration, which represents a lady in the dress worn just at the close of the thirteenth century. The term surcoat was given to this new introduction. This in many instances was worn over the dress somewhat after the manner of the body of a riding-habit, being attached to the skirt, which spreads into a long trailing train. An old author, speaking of these articles of dress, thus writes:—
""There came to me two women wearing surcoats, longer than they were tall by about a yard, so that they were obliged to carry their trains upon their arms to prevent their trailing upon the ground, and they had sleeves to these surcoats reaching to the elbows.""
The trains of these dresses at length reached such formidable dimensions that Charles V. of France became so enraged as to cause an edict to be issued hurling threats of excommunication at the heads of all those who dared to wear a dress which terminated ""like the tail of a serpent.""
Notwithstanding this tremendously alarming threat, a tailor was found fully equal to the occasion, who, in spite of the terrors inspired by candle, bell, and book, set to work (lion-hearted man that he was) and made a magnificent surcoat for Madame du Gatinais, which not only trailed far behind on the ground, but actually ""took five yards of Brussels net for sleeves, which also trailed."" History, or even tradition, fails to inform us what dreadful fate overtook this desperate tailor after the performance of a feat so recklessly daring; but we can scarcely fancy that his end could have been of the kind common to tailors of less audacious depravity.
The bodies of these surcoats were very much stiffened, and so made as to admit of being laced with extreme tightness. They were
E","e","The Corset and the Crinoline"
"e060.txt","often very richly ornamented with furs and costly needlework. As fashion changed, dresses were made with open fronts, so as to be worn over the surcoat without altogether concealing it. A portrait of Marie d'Anjou, Queen of France, shows this arrangement of costume. The waist appears very tightly laced, and the body of the surcoat much resembles the modern bodice, but is made by stiffening and cut to perform the part of a very strong and efficient corset. Until the termination of the fourteenth century very little change appears to have been made either in costume or the treatment of the figure, but at the commencement of the fifteenth century, when such noble families as the Medici, Este, and Visconti established fashions and styles of costume for themselves, each house vied with the other in the splendour of their apparel. The great masters of the period, by painting ideal compositions, also gave a marked tone to the increasing taste for dress. The costume of an Italian duchess, whose portrait is to be seen in the Academy at Pisa, has been thus described:—""The headdress is a gold coronet, the chemisette is finely interwoven with gold, the under-dress is black, the square bodice being bordered with white beads, the over-dress is gold brocade, the sides are open, and fastened together again with gold agrafes; the loose sleeves, like the chemisette, are of golden tissue, fastened to the shoulders with agrafes. The under-sleeves, which are of peculiar construction, and are visible, are crimson velvet, and reach to the centre of the hand. They are cut out at the wrists, and white puffings of the same material as the chemisette protrude through the openings."" In both France and Germany a great many strange freaks of fashion appear to have been practised about this time. The tight, harlequin-like dress was adopted by the gentlemen, whilst the long trains again stirred the ire of royalty. We find Albert of Saxony issuing the following laws:—""No wives or daughters of knights are to wear dresses exceeding one yard and a-half in length, no spangles in their caps, nor high frills round their throats."" During the reign of the Dauphin in France many changes in dress were","e","The Corset and the Crinoline"
"e065.txt","THE CORSET AND THE CRINOLINE. 59

effected. The length of the sleeves was much curtailed, and the preposterously long toes of the shoes reduced to a convenient standard. The ladies appear to have for some time resisted the innovation, but one Poulaine, an ingenious Parisian shoemaker, happening to devise a very attractive shoe with a heel fitted to it, the ladies hailed joyfully the new favourite, and the old snake-toed shoe passed away. Still, it was no uncommon thing to see some fop of the period with one shoe white and the other black, or one boot and one shoe.","e","The Corset and the Crinoline"
"e066.txt","66 THE CCORSET AND THE CRINOLINE.

CHAPTER IV.

The bonnet à canon and sugarloaf headdress—Headdress of the women of Normandy at the present day—Odd dress of King Louis XI.—Return of Charles VIII. from Naples—A golden time for tailors and milliners—General change of fashion—Costumes of the time of Francis I. of France and Maximilian of Germany—General use of pins in France and England—Masks worn in France—Establishment of the empire of Fashion in France—The puffed or bouffant sleeves of the reign of Henry II.—The Bernaise dress—Costume of the unfortunate Marie Stuart—Rich dresses and long slender waists of the period—The tight-lacing of Henry III. of France—The Emperor Joseph of Austria, his edict forbidding the use of stays, and how the ladies regarded it—Queen Catherine de Medici and Queen Elizabeth of England—The severe form of Corsets worn in both France and England—The corps—Steel Corset covers of the period—Royal standard of fashionable slenderness—The lawn ruffs of Queen Bess—The art of starching—Voluminous nether-garments worn by the gentlemen of the period—Fashions of the ladies of Venice—Philip Stubs on the ruff—Queen Elizabeth's collection of false hair—Stubs furious at the fashions of ladies—King James and his fondness for dress and fashion—Restrictions and sumptuary laws regarding dress—Side-arms of the period.
FROM about 1380 to some time afterwards headdresses of most singular form of construction were in general wear in fashionable circles. One of these, the bonnet à canon, was introduced by Isabel of Bavaria. The ""sugar-loaf"" headdress was also in high esteem, and considered especially becoming and attractive. The accompanying illustration faithfully represents both of these. The latter in a modified form is still worn by the women of Normandy. Throughout the reign of Louis XI. dress continued to be most sumptuous in its character. Velvet was profusely worn, with costly precious stones encircling the trimmings. Sumptuary laws were issued right and left, with a view to the correction of so much extravagance, whilst the king himself wore a battered, shabby old felt cap, with a bordering of leaden figures of the Virgin","e","The Corset and the Crinoline"
"f012.txt","viii PREFACE

from Smith, who himself was prone to include the most extravagant myths in his pages, calls his folio A General and True History of the Lives and Actions of the Most Famous Highwaymen. Both of them include pirates and murderers. Of the ""truth"" of much in Smith and Johnson, the less said the better.

No one has ever reprinted those authors in their original extravagance, or their grossness. It would be impossible; and, if possible, it would not be entertaining. Nor has any one ever edited them, or even written an independent history of the highwaymen. When we consider how astonishingly popular those romances have ever been which have had Claude Du Vall, and Turpin, and their like for heroes, this is not a little surprising.

Perhaps the task has been abandoned because of the difficulty—the almost insuperable difficulty—of sifting fact from fiction, and because of a chilling sense that it would be a thankless task to present the highwayman as he really was: a fellow rarely heroic, generally foul-mouthed and cruel, and often cowardly. No novelist would be likely to thank the frank historian for this disservice; and I do not think the historian who came to the subject in this cold scientific spirit of a demonstrator in surgery would be widely read.","f","Half-Hours with the Highwaymen"
"f013.txt","PREFACE ix

Most of us like to keep a few of the illusions we believed in when schoolboys. Scientific historians have degraded many of our ancient heroes and exalted the villains, for whom of old no mud was too thick and slab. Beliefs are being assailed on every side. To abolish the traditional courtesy of Claude Du Vall or the considerate conduct of Captain Hind would, therefore, be strokes of the unkindest, and I have here attempted no such iconoclasm. Even where I cannot believe, I have told the tale—whenever it has been worth the telling—as it is found in criminal trials, or in Smith or Johnson, and other old sources, decorously stripped of much vile language. For really, where much that seems incredible may be fully proved, and where the believable turns out not rarely to be false, 'tis your only way.

To continue the story of the highwaymen from Smith and Johnson down to the approaching end of all such things in the beginning of the nineteenth century, is like taking up and concluding a half-told tale. But it was worth the doing. Only in respect of the great figure Turpin has always made, has it been found really necessary to seriously consider and re-state the career of that much-overrated scoundrel, and to put him in his proper place: a very much lower one than he usually occupies.","f","Half-Hours with the Highwaymen"
"f014.txt","x PREFACE

Hero-worshippers of the highwaymen we cannot be; as thorough disbelievers of their picturesque exploits we dare not pose: for the rest, the proper spirit in which to treat the subject is that of ironic tolerance.

CHARLES G. HARPER.

Petersham,
Surrey,
October 1908.","f","Half-Hours with the Highwaymen"
"f019.txt","HALF-HOURS
WITH THE
HIGHWAYMEN

CHAPTER I

INTRODUCTORY

THE GENERAL DECLENSION FROM OUTLAW TO HIGHWAYMAN, AND THENCE TO FOOTPAD, THIEF, AND BURGLAR—GAMALIEL RATSEY—THOMAS DUN, OF DUNSTABLE

O, there was never a life like the robber's,
So careless, and gay, and free.
And its end? why, a cheer from the crowd below,
And a leap from the leafless tree.
Half-hours! In the days when the highwaymen flourished, and made travel perilous for law-abiding persons, a five-minutes' interview with one of these ""Knights of the Road,"" who were but rarely knightly in their manners, would have been more than sufficient. Travellers, who had been
VOL. I.	I","f","Half-Hours with the Highwaymen"
"f020.txt","2 HALF-HOURS WITH THE HIGHWAYMEN

violently abused, threatened, and robbed, did not observe that atmosphere of romance about the highwaymen, with which, not only modern times, but their own age, enwrapped them. The highwaymen have ever been accounted romantic, as we shall see in these ensuing pages; from the more or less mythical Robin Hood, down to the Carolean age of Captain Hind, Swiftnicks, and Du Vall, whose exploits were followed with interest and sympathy by their contemporaries. From a lengthy study of these things, one fact rises prominently above all others: it is the fact that the highwayman's only ceased to be a romantic figure when he stopped and robbed one's self, under the usual circumstances of coarse vituperation and personal indignity. On all other occasions, although he commonly practised after nightfall, he paradoxically moved in a rosy atmosphere, in company with the knightly figures of ancient chivalry (who themselves, if the truth of it were told, would probably be disclosed as a rather sordid crew).

The thrilling romance—or the side-splitting humorous circumstances, as the case might be—of one's acquaintance or next-door neighbour being plundered, threatened with death at the pistol-muzzle, and then, with his very coat stripped off his back, being bidden make haste away, is obvious enough, and the highwayman who did all the threatening and the plundering is easily seen to be at once a hero and a humorist; but when he met yourself in the darkling lane,","f","Half-Hours with the Highwaymen"
"f021.txt","PROGRESS AND DECLINE 3

and had your purse, your coat, and your gold watch, and d——d you because you did not carry more wealth, and so make it better worth the while of a gentleman like himself to be out upon the roads at such unconscionable hours—why, then he was a rogue of the most debased description, and the occasion was not so much humorous as tragical; while, as for Romance: what sickly cant is this? Where are the patrol? What are the peace-officers doing, to earn their pay? Is this a civilised country?

We shall see in these pages the fine flower and the gradual declension of the highwaymen: shall trace the mythical and the almost wholly imaginary figures to the time when, under Charles the First and the Commonwealth, it was difficult to tell where the Cavalier ended and the highwayman began; and shall thence come, by way of the disbanded troopers, who turned highway robbers in William the Third's reign, to that curious age when there was an even chance that the armed and mounted man who bade you ""Stand and deliver!"" was a baronet, or a footman out of place, turned gentleman of the road to support the vices he had learned of his masters.

From the middle of the eighteenth century, to its close—the era of Maclaine and Sixteen String Jack, the art of highway robbery becomes less idealised. There is more police-court about it, and less hazy glamour. Beau Brocade is a fine figure, well-dressed and splendidly mounted, on the heath, but in the dock at Bow Street, and","f","Half-Hours with the Highwaymen"
"f022.txt","4 HALF-HOURS WITH THE HIGHWAYMEN

ater at the Old Bailey, he never showed to advantage, Sixteen String Jack excepted, with his pea-green coat and his bouquet, as big as a cabbage. And as the eighteenth century closed and gave place to the nineteenth, the mounted highwayman gradually disappeared, and the footpad, a miserable, muddy, cowardly figure, for whom no one ever had a good word, is seen in his dark lurk, in the wayside ditch, not often courageous enough to work alone, and generally found in couples, ready perhaps with the suffocating pitch-plasters that so terrified the wayfarers of that time.

The footpad never had the slightest inkling of romance, and was always brutal, whether he clapped that pitch-plaster over your mouth, or terrified you, or finished off his examination of your pockets by knocking you down and jumping on your body. A far cry, indeed, from the generous days of Captain Hind, or Claude Du Vall.

No one would ever contemplate a work on ""Half-Hours with the Footpads."" It would be to introduce the reader into the very worst of society, and the least entertaining; and so we come by degrees to the present era of the housebreakers and the newspaper records, where you may seek romance if you will.
The history of the highwaymen is a lengthy emergence from ancient fables and marvellous rustic folklore, to more settled records. It is not peculiar in that gradual development. Such is","f","Half-Hours with the Highwaymen"
"f023.txt","ADVENT OF BURGLARS, ETC. 5

the evolution of all history. But that of the highwaymen begins with the giants and the heroes, continued down through the legendary period of Robin Hood, to the times of the Civil War in England, between King Charles and his Parliament, when highway robbers cloaked their villainies with Royalist partisanship, to the less romantic eighteenth century, and finally ended, early in the nineteenth century, with all the glamour and tinselled things of the past, in squalid, commonplace circumstances. The highwaymen begin in the dimness of antiquity, continue very largely as heroic myths throughout the middle ages, become philanthropic and chivalric figures in succeeding eras, and later are seen to be mere masquerading footmen, brave only in their masters' fine clothes, seeking money wherewith to gamble and to live dissolute lives. They end, sordid, mud-splashed figures, from which romance shrinks; in no detail distinguishable from such vermin as the footpads, who on dark nights robbed women and children, and defenceless old men, for coppers in solitary lanes, and fled in terror from the robust.

When the profession of highwayman became extinct, those of pickpocket, card-sharper, and burglar were greatly reinforced. Some severe censors of modern times declare that the Joint Stock and Limited Liability Acts were passed in the interest of the classes in whose veins the highwayman blood flowed, and whose instincts could not, in the altered conditions of life, find","f","Half-Hours with the Highwaymen"
"f024.txt","6 HALF-HOURS WITH THE HIGHWAYMEN

expression on the road. As company promoters of the Whitaker Wright and Jabez Balfour type, it has been said, these providential enactments enabled them to satisfy their natural leanings. And so the old world journeys down the ringing grooves of change, even as Tennyson desired it should do, though perhaps not on the exact lines of his thoughts.

There are no heroes in these days; or, at the most of it, the hero of to-day, beslavered with overmuch praise, is discovered to-morrow to be a greatly overrated person, not so heroic as ourselves, if the truth were known and every one had his due.

The very last hero in the records of these allied criminal enterprises was Charles Peace, the burglar, who was hanged February 25th, 1879, for the murder (not in the way of his business), of Mr. Dyson, at Banner Cross, near Sheffield, on November 29th, 1876.

There can be no doubt that ""Charley,"" as the police themselves almost affectionately called him, would in a more favourable era have been a highwayman. He had the instincts for the career, and was undoubtedly courageous enough, resourceful enough, and sufficiently equipped with what passed for wit and humour to have shone with no dim light, even in such days as those of Hind and Du Vall. He was not a hero, and the age insisted that he should ply a less respected craft than that of the highwayman, but he could have risen to such an occasion on the road, and perhaps because the public dimly saw as much, he figures","f","Half-Hours with the Highwaymen"
"f027.txt","PEACE, THE BURGLAR 9

in the imagination less as the armed midnight burglar he was, ready in cold blood to shoot down any one who stood in his way, than as a wonderfully daring and skilful adventurer, whose known exploits and whose legendary doings—for legends have accumulated around his well-known and ascertained career—can stir the pulse and heat the imagination. He was well-equipped even in the accident of his name. The heathen gods themselves might have laughed in their heavens—for humour was appreciated among the Olympians—at the sardonic jest of one named Peace prowling at dead of night, armed with a six-chambered revolver, ready and willing to slay those who should bar his path. And then how fine his gauge of the average intelligence, which even nowadays does not often range beyond that primitive conception of the typical burglar, in which he is pictured in the ankle-jacks, the breeches, the velveteen coat, and the moleskin cap of Bill Sikes. He saw that was the mental picture the British public cherished of gentlemen of his trade, and he took his cue therefrom, posing as an independent gentleman. It mattered little that his physiognomy actually reproduced the Bill Sikes head and face, with remarkable closeness; he dressed well, talked well, lived in nicely furnished houses in respectable neighbourhoods, and—last and clinching sign of respectability—he kept a horse and trap.

Until his arrest on the night of November 17th, 1878, in the act of committing a burglary at St. John's Park, Blackheath, he was a respected","f","Half-Hours with the Highwaymen"
"f028.txt","10 HALF-HOURS WITH THE HIGHWAYMEN

villa resident, who had a liking for art, a great fondness for music, and, in general, cultivated tastes. There was no reason, except such reason or such elements of chance, as may be found in the busy conduct of his trade, why he should ever have been caught. He burgled as cleverly as he lived; and had too much sense to work in company. Keeping his own counsel, and working alone, he was quite sure no pal would betray him.

His impudent assurance is well displayed in the authentic and well-known anecdote of his offering a choice cigar from among some he had looted, to a tradesman well acquainted with him. He entered the Peckham chemist's shop, made a purchase, passed the time o' day, and offered him his cigar-case. The shopkeeper took one, and later smoked it with great satisfaction.

When next Peace entered the shop, the shopkeeper said: ""That was a fine cigar, sir, you gave me the other day.""

""Yes,"" replied Peace, ""they are good. I can't afford to buy, so I steal them.""

""Do you?"" rejoined the man, with a laugh at the absurdity of such a statement from a customer so apparently respectable as Peace; ""I wish, then, you would steal me some more.""

""I will!"" said Peace; and he did. He had the effrontery to again burgle the place whence his original supply had come.

""Here,"" he said in a day or two, giving the shopkeeper a box full, ""are the cigars I pro-","f","Half-Hours with the Highwaymen"
"f029.txt","CAPTAIN ALEXANDER SMITH II

mised to steal for you."" The delighted recipient thought how exquisitely his customer's kindness and humour blended.

There is nothing neater in all the history of highwaymen than this anecdote, twinkling brightly amid the matter-of-fact records of a degenerate day.

There is plentiful evidence that when Captain Alexander Smith in 1719-20 wrote and published his work upon the highwaymen and other evil-doers, he based his book upon the many chapbooks and broadsides then in existence. Many of them may even now be found by those who do not mind searching for them, but whether they will repay the trouble is quite another matter. He includes in his gallery even Robin Hood and Sir John Falstaff; and, not concerned to point out their legendary or merely literary character, gives an exact (though necessarily not a truthful) biography of each.

Several editions of Smith exist; some in three, others in two volumes. The title-pages vary largely, but all are extremely lengthy, and so curious that it is well worth while to reproduce one as on the next page.
Captain Alexander Smith took an immense delight in his villains. You cannot fail to perceive, if you read his book, that his only contempt was for a bungler in the art. Royalist to the heart's core of him, he expends his most loving labours upon the freebooters who displayed his own political bias, and there can be little doubt
 VOL. I.	2","f","Half-Hours with the Highwaymen"
"f030.txt","12 HALF-HOURS WITH THE HIGHWAYMEN

A Compleat
HISTORY
of the
LIVES AND ROBBERIES
of the most Notorious
Highway-Men, Foot-Pads, Shop-Lifts,
and Cheats of both Sexes, in and about
London and Westminster, and all Parts of
Great Britain, for above an Hundred Years
past, continu'd to the present Time.

Wherein their most Secret and Barbarous Murders,
Unparalell'd Robberies, Notorious Thefts,
and Unheard of Cheats, are set in a true Light,
and Expos'd to publick View, for the common
Benefit of Mankind.

To which is prefix'd,
The Thieves New Canting-Dictionary,
Explaining the most mysterious Words,
New Terms, Significant Phrases, and Proper
Idioms, used at this present Time by
our Modern Thieves.

By Capt. ALEX. SMITH.

The Fifth Edition (adorn'd with Cuts) with the Addition of near Two Hundred Robberies lately committed.

In Two Volumes.

London. Printed for Sam. Briscoe, and sold by A. Dodd at the Peacock without Temple-Bar, 1719.","f","Half-Hours with the Highwaymen"
"f031.txt","CAPTAIN ALEXANDER SMITH 13

that, while they did the robbing, it is the eloquence of Smith himself that supplies the embittered harangues, which the victims of Captain Hind, of Stafford, and of many another in his pages are supposed to endure. Nay, Smith enriches the career of many a Royalist highwayman with incidents those gallant fellows were entire strangers to; and himself robs (in the mere narration of pen, ink, and the printed page) prominent Puritans, who in actual life were assuredly never ""held up"" on the road.

The convention of disapproval of his heroes' villainies sits very lightly upon Alexander Smith. He pays that merest homage to virtue, but then starts rollicking through the biographies of the highwaymen with an unmistakable gusto. His table of comparative sinfulness is an oddity in itself. He says, "".... we have given them Precedency according as they excelled one another in Villainy. In their general Character the Reader will find the most unaccountable Relations of irregular Actions as ever were heard; penn'd all from their own Mouths, not borrow'd from the Account given of Malefactors by any of the Ordinaries of Newgate....""

He then continues, not very convincingly: ""If we have here and there brought in some of these wicked Offenders venting a prophane Oath or curse, which is dash'd"" (much is left to the imagination in a ——) ""it is to paint them in their proper Colours; whose Words are always so odious, detestable, and foul, that some (as","f","Half-Hours with the Highwaymen"
"f032.txt","14 HALF-HOURS WITH THE HIGHWAYMEN

little acquainted with a God as they) would be apt to conclude that Nature spoil'd them in the Making, by setting their Mouths at the wrong end of their Bodies.""

Sir John Falstaff strangely comes first in this Valhalla. Who ever, loving the Shakespearian Falstaff, would have expected him to be exalted on this particularly bad eminence, over the heads of the several atrocious murderers Smith does not scruple to include in his pages?

Johnson, Smith's copyist of twenty years later, like his precursor, boggles at no marvellous tale. They knew the temper of their times and worked in accord with it. Why be a critic in an uncritical age?

There were poets before Homer, but by all accounts they were a sorry lot; and there were biographers of highwaymen before Alexander Smith, but for the most part their works are deadly dull. They had excellent materials, but did not know how to handle them. Shakespeare alone, in the scenes on Gad's Hill with Falstaff and Prince Hal and the men in buckram, knew the way, and all London laughed with him at those merry adventures; but such tiresome productions as the Life and Death of Gamaliel Ratsey, published in 1605, continued to appear.

That little work is typical. Gamaliel Ratsey—whether a real or imaginary person I dare not say—appears by this publication to have been ""a famous thiefe in England, executed at Bedford the 26 of March last past, 1605."" Probably there","f","Half-Hours with the Highwaymen"
